,names,studyName,germplasmDbId,trait,predicted.value,std.error
4393,19-20311,Aug_Neo_20,239697,Grain.yield...bu.ac,63.83415875,5.600947664
4394,19-20311,Aug_Neo_20,239697,Plant.height...cm.,91.44,4.041906421
4396,19-20315,Aug_Neo_20,239699,Plant.height...cm.,88.9,4.041906421
4397,19-20318,Aug_Neo_20,239700,Grain.test.weight...lbs.bu,49.1028,1.563366793
4398,19-20318,Aug_Neo_20,239700,Grain.yield...bu.ac,48.58174913,5.600947664
4399,19-20318,Aug_Neo_20,239700,Plant.height...cm.,86.36,4.041906421
4400,19-20320,Aug_Neo_20,239701,Grain.test.weight...lbs.bu,50.2316,1.563366793
4401,19-20320,Aug_Neo_20,239701,Grain.yield...bu.ac,51.35919409,5.600947664
4402,19-20320,Aug_Neo_20,239701,Plant.height...cm.,86.36,4.041906421
4403,19-20326,Aug_Neo_20,239702,Grain.test.weight...lbs.bu,56.7222,1.563366793
4404,19-20326,Aug_Neo_20,239702,Grain.yield...bu.ac,59.26785093,5.600947664
4405,19-20326,Aug_Neo_20,239702,Plant.height...cm.,88.9,4.041906421
4406,19-20337,Aug_Neo_20,239703,Grain.test.weight...lbs.bu,54.4646,1.563366793
4407,19-20337,Aug_Neo_20,239703,Grain.yield...bu.ac,57.71436477,5.600947664
4408,19-20337,Aug_Neo_20,239703,Plant.height...cm.,88.9,4.041906421
4409,19-20342,Aug_Neo_20,239704,Plant.height...cm.,88.9,4.041906421
4411,19-20348,Aug_Neo_20,239706,Grain.test.weight...lbs.bu,57.5688,1.563366793
4412,19-20348,Aug_Neo_20,239706,Grain.yield...bu.ac,62.89265198,5.600947664
4413,19-20348,Aug_Neo_20,239706,Plant.height...cm.,91.44,4.041906421
4414,19-20350,Aug_Neo_20,239707,Grain.test.weight...lbs.bu,58.4154,1.563366793
4415,19-20350,Aug_Neo_20,239707,Grain.yield...bu.ac,66.65867904,5.600947664
4416,19-20350,Aug_Neo_20,239707,Plant.height...cm.,88.9,4.041906421
4417,19-20353,Aug_Neo_20,239708,Grain.test.weight...lbs.bu,54.4646,1.563366793
4418,19-20353,Aug_Neo_20,239708,Grain.yield...bu.ac,56.91408401,5.600947664
4419,19-20353,Aug_Neo_20,239708,Plant.height...cm.,86.36,4.041906421
4420,19-20355,Aug_Neo_20,239709,Grain.test.weight...lbs.bu,57.5688,1.563366793
4421,19-20355,Aug_Neo_20,239709,Grain.yield...bu.ac,55.92550191,5.600947664
4422,19-20355,Aug_Neo_20,239709,Plant.height...cm.,88.9,4.041906421
4424,19-20365,Aug_Neo_20,239711,Grain.test.weight...lbs.bu,56.44,1.563366793
4425,19-20365,Aug_Neo_20,239711,Grain.yield...bu.ac,59.78567965,5.600947664
4426,19-20365,Aug_Neo_20,239711,Plant.height...cm.,109.22,4.041906421
4427,19-20366,Aug_Neo_20,239712,Grain.test.weight...lbs.bu,57.1455,1.563366793
4428,19-20366,Aug_Neo_20,239712,Grain.yield...bu.ac,48.86420116,5.600947664
4429,19-20366,Aug_Neo_20,239712,Plant.height...cm.,88.9,4.041906421
4430,19-20402,Aug_Neo_20,239713,Grain.test.weight...lbs.bu,58.5565,1.563366793
4431,19-20402,Aug_Neo_20,239713,Grain.yield...bu.ac,59.26785093,5.600947664
4432,19-20402,Aug_Neo_20,239713,Plant.height...cm.,91.44,4.041906421
4433,19-20471,Aug_Neo_20,239714,Grain.test.weight...lbs.bu,55.4523,1.563366793
4434,19-20471,Aug_Neo_20,239714,Grain.yield...bu.ac,56.91408401,5.600947664
4435,19-20471,Aug_Neo_20,239714,Plant.height...cm.,91.44,4.041906421
4437,19-20476,Aug_Neo_20,239716,Grain.test.weight...lbs.bu,59.262,1.563366793
4438,19-20476,Aug_Neo_20,239716,Grain.yield...bu.ac,57.90266612,5.600947664
4439,19-20476,Aug_Neo_20,239716,Plant.height...cm.,99.06,4.041906421
4441,19-20544,Aug_Neo_20,239718,Grain.test.weight...lbs.bu,58.4154,1.563366793
4442,19-20544,Aug_Neo_20,239718,Grain.yield...bu.ac,49.00542718,5.600947664
4443,19-20544,Aug_Neo_20,239718,Plant.height...cm.,91.44,4.041906421
4445,19-20549,Aug_Neo_20,239720,Grain.test.weight...lbs.bu,55.7345,1.563366793
4446,19-20549,Aug_Neo_20,239720,Grain.yield...bu.ac,58.75002221,5.600947664
4447,19-20549,Aug_Neo_20,239720,Plant.height...cm.,91.44,4.041906421
4448,19-20550,Aug_Neo_20,239721,Grain.test.weight...lbs.bu,56.8633,1.563366793
4449,19-20550,Aug_Neo_20,239721,Grain.yield...bu.ac,56.53748131,5.600947664
4450,19-20550,Aug_Neo_20,239721,Plant.height...cm.,93.98,4.041906421
4451,19-20561,Aug_Neo_20,239722,Grain.test.weight...lbs.bu,57.9921,1.563366793
4452,19-20561,Aug_Neo_20,239722,Grain.yield...bu.ac,54.5603171,5.600947664
4453,19-20561,Aug_Neo_20,239722,Plant.height...cm.,91.44,4.041906421
4454,19-20562,Aug_Neo_20,239723,Grain.test.weight...lbs.bu,56.44,1.563366793
4455,19-20562,Aug_Neo_20,239723,Grain.yield...bu.ac,58.27926883,5.600947664
4456,19-20562,Aug_Neo_20,239723,Plant.height...cm.,86.36,4.041906421
4458,19-20641,Aug_Neo_20,239725,Grain.test.weight...lbs.bu,58.1332,1.563366793
4459,19-20641,Aug_Neo_20,239725,Grain.yield...bu.ac,59.87983033,5.600947664
4460,19-20641,Aug_Neo_20,239725,Plant.height...cm.,96.52,4.041906421
4461,19-20648,Aug_Neo_20,239726,Grain.test.weight...lbs.bu,61.3785,1.563366793
4462,19-20648,Aug_Neo_20,239726,Grain.yield...bu.ac,54.13663905,5.600947664
4463,19-20648,Aug_Neo_20,239726,Plant.height...cm.,88.9,4.041906421
4464,19-20650,Aug_Neo_20,239727,Grain.test.weight...lbs.bu,55.4523,1.563366793
4465,19-20650,Aug_Neo_20,239727,Grain.yield...bu.ac,52.53607755,5.600947664
4466,19-20650,Aug_Neo_20,239727,Plant.height...cm.,91.44,4.041906421
4472,19-21341,Aug_Neo_20,239733,Grain.test.weight...lbs.bu,56.0167,1.563366793
4473,19-21341,Aug_Neo_20,239733,Grain.yield...bu.ac,58.56172085,5.600947664
4474,19-21341,Aug_Neo_20,239733,Plant.height...cm.,91.44,4.041906421
4475,19-21358,Aug_Neo_20,239734,Plant.height...cm.,86.36,4.041906421
4476,19-21360,Aug_Neo_20,239735,Grain.test.weight...lbs.bu,57.851,1.563366793
4477,19-21360,Aug_Neo_20,239735,Grain.yield...bu.ac,57.7614401,5.600947664
4478,19-21360,Aug_Neo_20,239735,Plant.height...cm.,86.36,4.041906421
4479,19-21364,Aug_Neo_20,239736,Grain.test.weight...lbs.bu,56.2989,1.563366793
4480,19-21364,Aug_Neo_20,239736,Grain.yield...bu.ac,64.58736416,5.600947664
4481,19-21364,Aug_Neo_20,239736,Plant.height...cm.,96.52,4.041906421
4482,19-21372,Aug_Neo_20,239737,Grain.test.weight...lbs.bu,58.8387,1.563366793
4483,19-21372,Aug_Neo_20,239737,Grain.yield...bu.ac,61.76284386,5.600947664
4484,19-21372,Aug_Neo_20,239737,Plant.height...cm.,91.44,4.041906421
4486,19-21403,Aug_Neo_20,239739,Grain.test.weight...lbs.bu,57.851,1.563366793
4487,19-21403,Aug_Neo_20,239739,Grain.yield...bu.ac,52.86560492,5.600947664
4488,19-21403,Aug_Neo_20,239739,Plant.height...cm.,96.52,4.041906421
4490,19-21418,Aug_Neo_20,239741,Grain.test.weight...lbs.bu,54.6057,1.563366793
4491,19-21418,Aug_Neo_20,239741,Grain.yield...bu.ac,58.3734195,5.600947664
4492,19-21418,Aug_Neo_20,239741,Plant.height...cm.,106.68,4.041906421
4493,19-21425,Aug_Neo_20,239742,Grain.test.weight...lbs.bu,57.9921,1.563366793
4494,19-21425,Aug_Neo_20,239742,Grain.yield...bu.ac,56.30210462,5.600947664
4495,19-21425,Aug_Neo_20,239742,Plant.height...cm.,96.52,4.041906421
4496,19-21431,Aug_Neo_20,239743,Grain.test.weight...lbs.bu,59.5442,1.563366793
4497,19-21431,Aug_Neo_20,239743,Grain.yield...bu.ac,55.5488992,5.600947664
4498,19-21431,Aug_Neo_20,239743,Plant.height...cm.,96.52,4.041906421
4501,19-21445,Aug_Neo_20,239746,Grain.test.weight...lbs.bu,59.9675,1.563366793
4502,19-21445,Aug_Neo_20,239746,Grain.yield...bu.ac,59.64445364,5.600947664
4503,19-21445,Aug_Neo_20,239746,Plant.height...cm.,93.98,4.041906421
4505,19-21449,Aug_Neo_20,239748,Grain.test.weight...lbs.bu,56.2989,1.563366793
4506,19-21449,Aug_Neo_20,239748,Grain.yield...bu.ac,45.56892748,5.600947664
4507,19-21449,Aug_Neo_20,239748,Plant.height...cm.,86.36,4.041906421
4508,19-21459,Aug_Neo_20,239749,Grain.test.weight...lbs.bu,57.4277,1.563366793
4509,19-21459,Aug_Neo_20,239749,Grain.yield...bu.ac,38.13102403,5.600947664
4510,19-21459,Aug_Neo_20,239749,Plant.height...cm.,81.28,4.041906421
4511,19-21462,Aug_Neo_20,239750,Grain.test.weight...lbs.bu,57.2866,1.563366793
4512,19-21462,Aug_Neo_20,239750,Grain.yield...bu.ac,59.78567965,5.600947664
4513,19-21462,Aug_Neo_20,239750,Plant.height...cm.,93.98,4.041906421
4515,19-21467,Aug_Neo_20,239752,Grain.test.weight...lbs.bu,59.4031,1.563366793
4516,19-21467,Aug_Neo_20,239752,Grain.yield...bu.ac,59.31492627,5.600947664
4517,19-21467,Aug_Neo_20,239752,Plant.height...cm.,86.36,4.041906421
4519,19-21470,Aug_Neo_20,239754,Grain.test.weight...lbs.bu,58.1332,1.563366793
4520,19-21470,Aug_Neo_20,239754,Grain.yield...bu.ac,45.56892748,5.600947664
4521,19-21470,Aug_Neo_20,239754,Plant.height...cm.,81.28,4.041906421
4522,19-21472,Aug_Neo_20,239755,Grain.test.weight...lbs.bu,56.0167,1.563366793
4523,19-21472,Aug_Neo_20,239755,Grain.yield...bu.ac,42.60318117,5.600947664
4524,19-21472,Aug_Neo_20,239755,Plant.height...cm.,76.2,4.041906421
4525,19-21507,Aug_Neo_20,239756,Grain.test.weight...lbs.bu,55.029,1.563366793
4526,19-21507,Aug_Neo_20,239756,Grain.yield...bu.ac,54.51324176,5.600947664
4527,19-21507,Aug_Neo_20,239756,Plant.height...cm.,91.44,4.041906421
4528,19-21513,Aug_Neo_20,239757,Grain.test.weight...lbs.bu,57.9921,1.563366793
4529,19-21513,Aug_Neo_20,239757,Grain.yield...bu.ac,41.37922237,5.600947664
4530,19-21513,Aug_Neo_20,239757,Plant.height...cm.,76.2,4.041906421
4531,19-21518,Aug_Neo_20,239758,Grain.test.weight...lbs.bu,56.5811,1.563366793
4532,19-21518,Aug_Neo_20,239758,Grain.yield...bu.ac,55.73720056,5.600947664
4533,19-21518,Aug_Neo_20,239758,Plant.height...cm.,91.44,4.041906421
4534,19-21522,Aug_Neo_20,239759,Grain.test.weight...lbs.bu,56.1578,1.563366793
4535,19-21522,Aug_Neo_20,239759,Grain.yield...bu.ac,45.89845485,5.600947664
4536,19-21522,Aug_Neo_20,239759,Plant.height...cm.,88.9,4.041906421
4537,19-21535,Aug_Neo_20,239760,Grain.test.weight...lbs.bu,54.7468,1.563366793
4538,19-21535,Aug_Neo_20,239760,Grain.yield...bu.ac,54.18371439,5.600947664
4539,19-21535,Aug_Neo_20,239760,Plant.height...cm.,88.9,4.041906421
4541,19-21541,Aug_Neo_20,239762,Grain.test.weight...lbs.bu,56.2989,1.563366793
4542,19-21541,Aug_Neo_20,239762,Grain.yield...bu.ac,46.83996162,5.600947664
4543,19-21541,Aug_Neo_20,239762,Plant.height...cm.,91.44,4.041906421
4544,19-21544,Aug_Neo_20,239763,Grain.test.weight...lbs.bu,59.4031,1.563366793
4545,19-21544,Aug_Neo_20,239763,Grain.yield...bu.ac,45.52185214,5.600947664
4546,19-21544,Aug_Neo_20,239763,Plant.height...cm.,91.44,4.041906421
4547,19-21548,Aug_Neo_20,239764,Grain.test.weight...lbs.bu,58.6976,1.563366793
4548,19-21548,Aug_Neo_20,239764,Grain.yield...bu.ac,57.62021409,5.600947664
4549,19-21548,Aug_Neo_20,239764,Plant.height...cm.,91.44,4.041906421
4550,19-21549,Aug_Neo_20,239765,Grain.test.weight...lbs.bu,57.9921,1.563366793
4551,19-21549,Aug_Neo_20,239765,Grain.yield...bu.ac,61.71576852,5.600947664
4552,19-21549,Aug_Neo_20,239765,Plant.height...cm.,93.98,4.041906421
4553,19-21551,Aug_Neo_20,239766,Grain.test.weight...lbs.bu,58.9798,1.563366793
4554,19-21551,Aug_Neo_20,239766,Grain.yield...bu.ac,57.90266612,5.600947664
4555,19-21551,Aug_Neo_20,239766,Plant.height...cm.,91.44,4.041906421
4556,19-21556,Aug_Neo_20,239767,Grain.test.weight...lbs.bu,56.44,1.563366793
4557,19-21556,Aug_Neo_20,239767,Grain.yield...bu.ac,52.67730357,5.600947664
4558,19-21556,Aug_Neo_20,239767,Plant.height...cm.,88.9,4.041906421
4559,19-21559,Aug_Neo_20,239768,Grain.test.weight...lbs.bu,59.4031,1.563366793
4560,19-21559,Aug_Neo_20,239768,Grain.yield...bu.ac,79.69854776,5.600947664
4561,19-21559,Aug_Neo_20,239768,Plant.height...cm.,96.52,4.041906421
4563,19-21570,Aug_Neo_20,239770,Grain.test.weight...lbs.bu,58.1332,1.563366793
4564,19-21570,Aug_Neo_20,239770,Grain.yield...bu.ac,71.6486649,5.600947664
4565,19-21570,Aug_Neo_20,239770,Plant.height...cm.,99.06,4.041906421
4566,19-21572,Aug_Neo_20,239771,Grain.test.weight...lbs.bu,57.9921,1.563366793
4567,19-21572,Aug_Neo_20,239771,Grain.yield...bu.ac,55.73720056,5.600947664
4568,19-21572,Aug_Neo_20,239771,Plant.height...cm.,88.9,4.041906421
4569,19-21574,Aug_Neo_20,239772,Grain.test.weight...lbs.bu,56.2989,1.563366793
4570,19-21574,Aug_Neo_20,239772,Grain.yield...bu.ac,63.50463138,5.600947664
4571,19-21574,Aug_Neo_20,239772,Plant.height...cm.,91.44,4.041906421
4572,19-21575,Aug_Neo_20,239773,Grain.test.weight...lbs.bu,59.262,1.563366793
4573,19-21575,Aug_Neo_20,239773,Grain.yield...bu.ac,53.99541304,5.600947664
4574,19-21575,Aug_Neo_20,239773,Plant.height...cm.,83.82,4.041906421
4575,19-21625,Aug_Neo_20,239774,Grain.test.weight...lbs.bu,53.1947,1.563366793
4576,19-21625,Aug_Neo_20,239774,Grain.yield...bu.ac,48.9112765,5.600947664
4577,19-21625,Aug_Neo_20,239774,Plant.height...cm.,81.28,4.041906421
4578,19-21629,Aug_Neo_20,239775,Grain.test.weight...lbs.bu,54.8879,1.563366793
4579,19-21629,Aug_Neo_20,239775,Grain.yield...bu.ac,54.32494041,5.600947664
4580,19-21629,Aug_Neo_20,239775,Plant.height...cm.,73.66,4.041906421
4581,19-21632,Aug_Neo_20,239776,Grain.test.weight...lbs.bu,54.7468,1.563366793
4582,19-21632,Aug_Neo_20,239776,Grain.yield...bu.ac,55.45474853,5.600947664
4583,19-21632,Aug_Neo_20,239776,Plant.height...cm.,76.2,4.041906421
4584,19-21633,Aug_Neo_20,239777,Grain.test.weight...lbs.bu,59.5442,1.563366793
4585,19-21633,Aug_Neo_20,239777,Grain.yield...bu.ac,64.11661078,5.600947664
4586,19-21633,Aug_Neo_20,239777,Plant.height...cm.,83.82,4.041906421
4587,19-21637,Aug_Neo_20,239778,Grain.test.weight...lbs.bu,56.5811,1.563366793
4588,19-21637,Aug_Neo_20,239778,Grain.yield...bu.ac,55.26644717,5.600947664
4589,19-21637,Aug_Neo_20,239778,Plant.height...cm.,86.36,4.041906421
4590,19-21652,Aug_Neo_20,239779,Grain.test.weight...lbs.bu,55.029,1.563366793
4591,19-21652,Aug_Neo_20,239779,Grain.yield...bu.ac,61.1979398,5.600947664
4592,19-21652,Aug_Neo_20,239779,Plant.height...cm.,96.52,4.041906421
4593,19-21666,Aug_Neo_20,239780,Grain.test.weight...lbs.bu,56.5811,1.563366793
4594,19-21666,Aug_Neo_20,239780,Grain.yield...bu.ac,60.44473439,5.600947664
4595,19-21666,Aug_Neo_20,239780,Plant.height...cm.,93.98,4.041906421
4596,19-21677,Aug_Neo_20,239781,Grain.test.weight...lbs.bu,54.7468,1.563366793
4597,19-21677,Aug_Neo_20,239781,Grain.yield...bu.ac,54.08956372,5.600947664
4598,19-21677,Aug_Neo_20,239781,Plant.height...cm.,91.44,4.041906421
4599,19-21678,Aug_Neo_20,239782,Grain.test.weight...lbs.bu,59.4031,1.563366793
4600,19-21678,Aug_Neo_20,239782,Grain.yield...bu.ac,53.61881033,5.600947664
4601,19-21678,Aug_Neo_20,239782,Plant.height...cm.,91.44,4.041906421
4602,19-21704,Aug_Neo_20,239783,Grain.test.weight...lbs.bu,58.2743,1.563366793
4603,19-21704,Aug_Neo_20,239783,Grain.yield...bu.ac,53.38343364,5.600947664
4604,19-21704,Aug_Neo_20,239783,Plant.height...cm.,91.44,4.041906421
4605,19-21709,Aug_Neo_20,239784,Grain.test.weight...lbs.bu,56.5811,1.563366793
4606,19-21709,Aug_Neo_20,239784,Grain.yield...bu.ac,54.46616642,5.600947664
4607,19-21709,Aug_Neo_20,239784,Plant.height...cm.,93.98,4.041906421
4608,19-21717,Aug_Neo_20,239785,Grain.test.weight...lbs.bu,60.8141,1.563366793
4609,19-21717,Aug_Neo_20,239785,Grain.yield...bu.ac,57.7614401,5.600947664
4610,19-21717,Aug_Neo_20,239785,Plant.height...cm.,83.82,4.041906421
4611,19-21720,Aug_Neo_20,239786,Grain.test.weight...lbs.bu,55.8756,1.563366793
4612,19-21720,Aug_Neo_20,239786,Grain.yield...bu.ac,58.09096747,5.600947664
4613,19-21720,Aug_Neo_20,239786,Plant.height...cm.,88.9,4.041906421
4614,19-21722,Aug_Neo_20,239787,Grain.test.weight...lbs.bu,55.1701,1.563366793
4615,19-21722,Aug_Neo_20,239787,Grain.yield...bu.ac,62.56312461,5.600947664
4616,19-21722,Aug_Neo_20,239787,Plant.height...cm.,91.44,4.041906421
4617,19-21724,Aug_Neo_20,239788,Grain.test.weight...lbs.bu,58.4154,1.563366793
4618,19-21724,Aug_Neo_20,239788,Grain.yield...bu.ac,62.28067258,5.600947664
4619,19-21724,Aug_Neo_20,239788,Plant.height...cm.,86.36,4.041906421
4620,19-21731,Aug_Neo_20,239789,Grain.test.weight...lbs.bu,58.2743,1.563366793
4621,19-21731,Aug_Neo_20,239789,Grain.yield...bu.ac,55.45474853,5.600947664
4622,19-21731,Aug_Neo_20,239789,Plant.height...cm.,86.36,4.041906421
4623,19-21744,Aug_Neo_20,239790,Grain.test.weight...lbs.bu,59.4031,1.563366793
4624,19-21744,Aug_Neo_20,239790,Grain.yield...bu.ac,56.25502928,5.600947664
4625,19-21744,Aug_Neo_20,239790,Plant.height...cm.,83.82,4.041906421
4626,19-21756,Aug_Neo_20,239791,Grain.test.weight...lbs.bu,57.9921,1.563366793
4627,19-21756,Aug_Neo_20,239791,Grain.yield...bu.ac,50.70013936,5.600947664
4628,19-21756,Aug_Neo_20,239791,Plant.height...cm.,81.28,4.041906421
4629,19-21760,Aug_Neo_20,239792,Grain.test.weight...lbs.bu,58.2743,1.563366793
4630,19-21760,Aug_Neo_20,239792,Grain.yield...bu.ac,58.09096747,5.600947664
4631,19-21760,Aug_Neo_20,239792,Plant.height...cm.,86.36,4.041906421
4632,19-21764,Aug_Neo_20,239793,Grain.test.weight...lbs.bu,57.9921,1.563366793
4633,19-21764,Aug_Neo_20,239793,Grain.yield...bu.ac,57.80851544,5.600947664
4634,19-21764,Aug_Neo_20,239793,Plant.height...cm.,86.36,4.041906421
4635,19-21765,Aug_Neo_20,239794,Grain.test.weight...lbs.bu,56.5811,1.563366793
4636,19-21765,Aug_Neo_20,239794,Grain.yield...bu.ac,51.54749545,5.600947664
4637,19-21765,Aug_Neo_20,239794,Plant.height...cm.,88.9,4.041906421
4638,19-21815,Aug_Neo_20,239795,Grain.test.weight...lbs.bu,56.0167,1.563366793
4639,19-21815,Aug_Neo_20,239795,Grain.yield...bu.ac,61.57454251,5.600947664
4640,19-21815,Aug_Neo_20,239795,Plant.height...cm.,88.9,4.041906421
4641,19-21821,Aug_Neo_20,239796,Grain.test.weight...lbs.bu,59.4031,1.563366793
4642,19-21821,Aug_Neo_20,239796,Grain.yield...bu.ac,71.93111693,5.600947664
4643,19-21821,Aug_Neo_20,239796,Plant.height...cm.,99.06,4.041906421
4644,19-21829,Aug_Neo_20,239797,Grain.test.weight...lbs.bu,57.1455,1.563366793
4645,19-21829,Aug_Neo_20,239797,Grain.yield...bu.ac,61.48039183,5.600947664
4646,19-21829,Aug_Neo_20,239797,Plant.height...cm.,93.98,4.041906421
4648,19-21846,Aug_Neo_20,239799,Grain.test.weight...lbs.bu,58.9798,1.563366793
4649,19-21846,Aug_Neo_20,239799,Grain.yield...bu.ac,57.7614401,5.600947664
4650,19-21846,Aug_Neo_20,239799,Plant.height...cm.,93.98,4.041906421
4651,19-21848,Aug_Neo_20,239800,Grain.test.weight...lbs.bu,56.44,1.563366793
4652,19-21848,Aug_Neo_20,239800,Grain.yield...bu.ac,64.44613814,5.600947664
4653,19-21848,Aug_Neo_20,239800,Plant.height...cm.,91.44,4.041906421
4656,19-21865,Aug_Neo_20,239803,Grain.test.weight...lbs.bu,54.7468,1.563366793
4657,19-21865,Aug_Neo_20,239803,Grain.yield...bu.ac,65.95254897,5.600947664
4658,19-21865,Aug_Neo_20,239803,Plant.height...cm.,91.44,4.041906421
4664,19-21924,Aug_Neo_20,239809,Grain.test.weight...lbs.bu,55.1701,1.563366793
4665,19-21924,Aug_Neo_20,239809,Grain.yield...bu.ac,57.43191274,5.600947664
4666,19-21924,Aug_Neo_20,239809,Plant.height...cm.,91.44,4.041906421
4667,19-21925,Aug_Neo_20,239810,Grain.test.weight...lbs.bu,57.851,1.563366793
4668,19-21925,Aug_Neo_20,239810,Grain.yield...bu.ac,57.57313875,5.600947664
4669,19-21925,Aug_Neo_20,239810,Plant.height...cm.,93.98,4.041906421
4672,19-22006,Aug_Neo_20,239813,Grain.test.weight...lbs.bu,57.2866,1.563366793
4673,19-22006,Aug_Neo_20,239813,Grain.yield...bu.ac,63.08095333,5.600947664
4674,19-22006,Aug_Neo_20,239813,Plant.height...cm.,99.06,4.041906421
4675,19-22018,Aug_Neo_20,239814,Grain.test.weight...lbs.bu,58.9798,1.563366793
4676,19-22018,Aug_Neo_20,239814,Grain.yield...bu.ac,52.9597556,5.600947664
4677,19-22018,Aug_Neo_20,239814,Plant.height...cm.,91.44,4.041906421
4679,19-22027,Aug_Neo_20,239816,Grain.test.weight...lbs.bu,55.8756,1.563366793
4680,19-22027,Aug_Neo_20,239816,Grain.yield...bu.ac,43.82713996,5.600947664
4681,19-22027,Aug_Neo_20,239816,Plant.height...cm.,88.9,4.041906421
4682,19-22031,Aug_Neo_20,239817,Grain.test.weight...lbs.bu,54.7468,1.563366793
4683,19-22031,Aug_Neo_20,239817,Grain.yield...bu.ac,46.79288628,5.600947664
4684,19-22031,Aug_Neo_20,239817,Plant.height...cm.,88.9,4.041906421
4685,19-22077,Aug_Neo_20,239818,Grain.test.weight...lbs.bu,55.7345,1.563366793
4686,19-22077,Aug_Neo_20,239818,Grain.yield...bu.ac,56.67870732,5.600947664
4687,19-22077,Aug_Neo_20,239818,Plant.height...cm.,91.44,4.041906421
4688,19-22105,Aug_Neo_20,239819,Grain.test.weight...lbs.bu,56.5811,1.563366793
4689,19-22105,Aug_Neo_20,239819,Grain.yield...bu.ac,62.4218986,5.600947664
4690,19-22105,Aug_Neo_20,239819,Plant.height...cm.,93.98,4.041906421
4691,19-22112,Aug_Neo_20,239820,Grain.test.weight...lbs.bu,57.851,1.563366793
4692,19-22112,Aug_Neo_20,239820,Grain.yield...bu.ac,60.11520702,5.600947664
4693,19-22112,Aug_Neo_20,239820,Plant.height...cm.,91.44,4.041906421
4694,19-22114,Aug_Neo_20,239821,Grain.test.weight...lbs.bu,53.1947,1.563366793
4695,19-22114,Aug_Neo_20,239821,Grain.yield...bu.ac,51.82994748,5.600947664
4696,19-22114,Aug_Neo_20,239821,Plant.height...cm.,88.9,4.041906421
4697,19-22124,Aug_Neo_20,239822,Grain.test.weight...lbs.bu,56.44,1.563366793
4698,19-22124,Aug_Neo_20,239822,Grain.yield...bu.ac,56.96115935,5.600947664
4699,19-22124,Aug_Neo_20,239822,Plant.height...cm.,86.36,4.041906421
4700,19-22125,Aug_Neo_20,239823,Grain.test.weight...lbs.bu,54.7468,1.563366793
4701,19-22125,Aug_Neo_20,239823,Grain.yield...bu.ac,51.02966673,5.600947664
4702,19-22125,Aug_Neo_20,239823,Plant.height...cm.,86.36,4.041906421
4704,19-22361,Aug_Neo_20,239825,Grain.test.weight...lbs.bu,57.9921,1.563366793
4705,19-22361,Aug_Neo_20,239825,Grain.yield...bu.ac,192.302757,5.600947664
4706,19-22361,Aug_Neo_20,239825,Plant.height...cm.,91.44,4.041906421
4707,19-22366,Aug_Neo_20,239826,Grain.test.weight...lbs.bu,56.5811,1.563366793
4708,19-22366,Aug_Neo_20,239826,Grain.yield...bu.ac,48.39344778,5.600947664
4709,19-22366,Aug_Neo_20,239826,Plant.height...cm.,86.36,4.041906421
4710,19-22368,Aug_Neo_20,239827,Grain.test.weight...lbs.bu,54.8879,1.563366793
4711,19-22368,Aug_Neo_20,239827,Grain.yield...bu.ac,45.52185214,5.600947664
4712,19-22368,Aug_Neo_20,239827,Plant.height...cm.,81.28,4.041906421
4713,19-22451,Aug_Neo_20,239828,Grain.test.weight...lbs.bu,56.44,1.563366793
4714,19-22451,Aug_Neo_20,239828,Grain.yield...bu.ac,50.27646131,5.600947664
4715,19-22451,Aug_Neo_20,239828,Plant.height...cm.,91.44,4.041906421
4717,19-22533,Aug_Neo_20,239830,Grain.test.weight...lbs.bu,55.8756,1.563366793
4718,19-22533,Aug_Neo_20,239830,Grain.yield...bu.ac,40.01403756,5.600947664
4719,19-22533,Aug_Neo_20,239830,Plant.height...cm.,81.28,4.041906421
4722,19-22609,Aug_Neo_20,239833,Grain.test.weight...lbs.bu,56.5811,1.563366793
4723,19-22609,Aug_Neo_20,239833,Grain.yield...bu.ac,48.95835184,5.600947664
